Mast,MATHE7
132,7438763
132,5236711
132,8301441
132,3123460
133,1241669
133,4947068
133,8853377
133,7935537
133,8254866
133,3144656
133,6706196
133,5293724
133,2515744
133,0122027
133,3963741
133,4156961
133,1554471
133,5480530
134,1172289
134,2367078
134,3694847
134,3186377
134,2256154
134,2552563
134,3657981
134,3694940
135,6084128
140,9708276
140,7144915
140,1613835
140,7713735
140,8526244
140,6358493
140,0235434
140,3516353
140,6405572
140,8256331
140,8242481
141,1494589
141,3928289
141,8793578
141,3235388
141,1873577
141,4094026
141,4038136
141,5911766
141,6258815
141,1835694
141,6775113
141,0218936
141,8020753
141,3253102
141,6166421
141,7847811
141,9536851
141,0859713
141,4027081
141,4481180
142,8717409
142,5335787
142,5823075
142,5388673
142,5864262
142,6054792
142,9777501
142,9297380
144,6979849
144,9193828
144,8051558
144,4602027
144,0713550
144,3966244
144,9754644
144,4438714
144,4373471
144,3967410
144,1427040
145,6355598
145,4409287
145,4404787
145,4557115
145,0742453
145,4411605
145,4410185
145,3067504
145,9073513
145,5940103
145,4677701
147,5673688
147,8821648
147,8604887
147,4700737
147,4684406
147,8545266
147,6694945
147,7799654
147,4702284
147,5662853
147,8545673
147,0217530
147,4699312
147,5965971
147,4702761
147,4698770
147,0597902
148,3058808
148,4251518
148,7279317
148,6050907
148,8209477
148,3882716
148,3882256
148,6051856
148,1644706
148,4009026
148,5798325
148,5336655
148,7872784
148,4053964
148,4549404
148,3880933
148,1841693
148,4666682
148,4464812
148,4563792
148,4040362
148,0509022
148,3882180
148,3937830
150,9635287
150,1711026
150,1709876
150,1709736
150,7034245
150,4069544
150,4070860
151,7971229
151,5205799
151,7951858
151,7631638
151,4024478
151,8318648
151,3302718
151,6388737
151,7259477
151,1550757
137,5259429
137,6614999
137,7356285
137,1796644
137,5258814
137,4447824
137,1715204
137,1796513
137,3289163
137,1110053
137,1506992
137,1025731
138,1393939
138,4680489
138,3939318
138,3698587
138,7793207
138,9286357
138,4239167
138,4074436
138,1818815
138,5031534
138,5118994
138,1706174
138,4992732
138,6469612
138,4075641
138,4074610
138,3816790
140,8855397
140,8442647
140,6917357
140,8080826
140,6490245
140,1363085
140,8855334
140,1812353
140,0925618
140,1362650
140,4647210
141,0161898
141,5134849
141,7399078
141,7421268
141,3663426
141,3837936
141,1602826
141,4889035
141,4472955
141,6114274
141,4585563
141,5151553
141,7272522
141,4419242
141,6062091
141,3733491
141,2909641
141,0125204
141,1229220
141,3928320
141,0000922
142,2893329
142,5384679
142,6054148
142,9121588
142,2696355
142,7754305
142,5334594
142,5389603
142,1664703
142,5383080
142,7754640
144,1274296
144,4962905
144,4893824
144,4087444
144,3966244
144,5939724
144,6448822
144,8803772
144,4980000
144,9029060
144,1427220
145,5079709
145,7519159
145,1580487
145,8439647
145,4406077
145,6470786
145,6557066
145,4408326
145,4404546
145,4579873
145,5676773
145,4405163
145,1571751
145,1571371
145,7657591
145,8226841
145,0515701
147,7593679
147,4683726
147,5067296
147,4700075
147,8405174
147,8404334
147,8605543
147,1368731
148,3993159
148,4506438
148,3881257
148,4766077
148,7140007
148,3882146
148,9785215
148,1644655
148,3937685
148,4310365
148,9588154
136,3220083
136,9757091
136,3333900
137,1124798
137,8516688
137,1506798
137,4866226
137,1462016
137,9234646
137,8808126
137,4745995
137,7818865
137,6878444
137,4640023
137,3288352
137,1461491
137,4227670
138,8394996
138,3669516
138,4237655
138,3668124
138,3695063
138,7974082
138,8256570
138,3907910
140,7395499
140,6954139
140,8242219
140,6710418
140,0745479
140,4291307
140,1490255
140,8080805
140,1812575
140,6360073
140,1812353
140,6786641
140,6330591
141,4484499
141,5164119
141,7847238
141,7102548
141,6114007
141,1802397
141,0955061
141,6775025
141,3645565
141,4646764
141,1801774
141,1943061
142,8305079
142,5387736
142,6319676
142,8407836
142,5066705
142,5386433
142,0510810
142,7945000
144,0988797
144,4067588
144,3965396
144,5054016
144,8051314
144,4439653
144,5431072
145,1571618
145,7519978
145,4407897
145,9775935
145,4404985
145,6470273
145,5483122
145,1571522
145,1580591
145,2530920
147,4701752
147,8545521
147,6112051
147,4701961
147,6550830
148,1292269
148,3885679
148,9785229
148,7279979
148,4251108
148,3882087
148,4765276
148,0987542
148,7908704
148,7279993
148,4624803
148,4913203
148,1797392
148,6590052
148,3886161
148,3885390
148,3727100
150,5058049
150,4069346
150,0376465
150,8456886
150,4269044
150,4314123
150,4270611
150,4070541
151,2891858
151,9088838
151,1381548
151,4084077
151,7229767
151,0543769
151,1475016
151,0010670
151,0019665
151,1255036
151,1237136
151,8598915
151,0543559
151,1547045
138,6271103
138,0162531
138,4236180
140,6308169
140,9708158
140,7246787
140,8442887
140,0523242
140,6356743
140,7246553
140,1812502
140,6406900
141,5351749
141,0071913
141,5761998
141,6057778
141,8251788
141,1266235
141,8862715
141,0679049
141,1802393
141,7671471
141,8639641
141,4511621
142,5384316
142,7755356
142,5336626
142,8896484
142,5781924
142,8482883
142,5334673
142,5336472
142,9297801
144,4256219
144,1274297
144,3966807
144,1151846
144,8125376
144,3067925
144,4127015
144,9664304
144,9755424
144,4066203
144,7458012
144,4259601
144,8051121
144,4256300
144,8125760
145,1580539
145,6355779
145,4409999
145,1571617
145,5941116
145,4792844
145,1769844
145,4792083
145,1580812
145,8559531
145,1580480
147,5065708
147,4701145
147,1219044
147,8026862
147,6411002
148,4010588
148,9785216
148,9784926
148,3881846
148,4767856
148,1434336
148,4255545
148,1643905
148,8314205
148,4994334
148,8684424
148,9784374
148,5433984
148,5722154
148,3104084
148,3886363
148,3938313
148,1509902
148,8685931
148,8572201
148,4624361
148,8209331
148,4448560
150,7424529
150,1710989
150,1711348
150,8457195
150,9113825
150,8457263
151,3849449
151,6505829
151,3389298
151,3968508
151,7530358
151,3154197
151,1550677
151,6602467
151,3503856
151,2392875
151,9794974
151,4144354
151,0331943
151,3607474
151,3605424
151,5659023
151,2484822
151,4473742
151,1549542
151,8345682
151,3234332
151,4100992
151,1290701
151,9523531
151,8317041
151,6464940
136,3222255
136,2614643
136,0002784
136,3516442
136,6245581
136,3517141
136,5079290
137,3590868
137,8517086
137,6107786
137,1796535
137,8252535
137,3288224
137,1661954
137,9063903
137,8252433
137,9155792
137,0328325
137,6375771
137,4641261
138,5249799
138,6440478
138,4238368
138,3816408
138,3668926
138,4238696
138,6873125
138,8165885
138,8452594
138,6468683
138,7436063
138,3814493
138,1818781
138,6439090
140,1363638
140,6358498
140,6346367
140,8443346
140,1613835
140,6309365
140,1613783
140,1489852
140,3988682
140,8080822
140,6331102
140,8243041
140,3914670
141,4163869
141,1758029
141,8498528
141,8296808
141,7982198
141,6257958
141,4472307
141,1265927
141,5911277
141,4262286
141,4692265
141,3646654
141,3701803
141,3774492
141,1835692
141,0161413
141,7708250
142,5902819
142,5389858
142,5816887
142,5384493
142,5334091
144,4089859
144,0352689
144,9028527
144,0352270
144,0137752
144,5851984
144,8232554
144,0653538
144,9664441
144,4374930
144,3966100
144,5938960
145,1004326
145,4414055
145,1580813
145,6074663
145,7657522
145,9073911
145,1770210
145,8637490
145,8226070
145,9019140
145,4403950
147,4698869
147,3638739
147,3235148
147,4633878
147,0510579
147,4884457
147,8879507
147,5097586
147,5673616
147,7155816
147,8027366
147,1660504
147,1424873
147,0652129
147,5391712
147,8820542
147,8405922
147,8404570
148,3673469
148,3882308
148,4010067
148,7402167
148,3881316
148,9785735
148,9784825
148,4465375
148,1841705
137,9786930
137,0973704
138,9129828
138,3474566
138,3655996
138,9040506
138,1393535
138,1797993
138,9286533
138,5766753
138,3653671
140,8527629
140,8780888
140,8442188
140,8242138
140,1812355
140,1363394
140,6397793
140,6545473
140,3130752
140,6357351
140,5439370
141,4162459
141,7981707
141,6571807
141,4485476
141,5727892
141,1921582
141,4120562
141,1321831
142,5864969
142,6735709
142,8305817
142,1750306
142,6273252
142,0369221
142,5914702
142,5884521
142,7595700
144,4892429
144,9192239
144,3969249
144,8050769
144,1150629
144,9192838
144,3968938
144,4543067
144,0352272
144,9193016
144,3964606
144,4259676
144,5432885
144,4312084
145,4405799
145,4410318
145,9508788
145,1581006
145,8020286
145,1180185
145,9774835
145,4413875
145,1004534
145,5455463
145,4411823
145,1179972
145,5940091
145,4404681
147,1772819
147,5066469
147,8540579
147,7126846
147,8404365
147,3768091
147,6411590
148,5099759
148,8815699
148,5723967
148,3994496
148,3936865
148,3881444
148,4252764
148,7734874
148,8926663
148,1509563
148,0209426
148,4549442
148,7635101
148,8572050
148,8926500
148,8315970
150,9635489
150,1373398
150,4366237
150,4292725
150,1710495
150,7577761
150,8025981
151,0273697
151,1546609
151,9538499
151,5197668
151,4356768
151,1547268
151,3245458
151,3528138
151,6207968
151,5273917
151,7463217
151,1851487
151,1000617
151,8485606
151,4023456
151,0526859
151,8169665
151,0431053
151,1313345
151,6207804
151,5194682
151,1402122
147,4849362
147,1538852
147,4701902
147,1092141
147,4353031
147,8404371
147,8545680
148,1797399
148,1841709
148,4392238
148,4251518
148,9784127
148,1644377
148,5722107
148,3994496
148,3883826
148,8076956
148,1644706
148,1510016
148,4009966
148,8032775
148,0622452
148,8815295
148,7908145
148,1199864
148,7699494
148,4009744
148,8208974
148,3880343
148,4251671
148,4040361
148,8684780
150,4266039
150,1709686
150,5056545
150,1588164
150,4069183
150,9634852
151,1547169
151,2037179
151,0748188
151,0008761
151,1550238
151,1534828
151,1859277
151,8933347
151,1401467
151,0134466
151,5748346
151,7648245
151,1697274
151,8434474
151,9794083
151,0537933
151,1546192
151,0011157
151,9677000
151,8120240
152,0441580
152,0011606
152,5309162
152,7761951
153,9702369
153,1666728
153,2110268
153,2538486
153,8609756
153,0005752
153,5758255
153,5984933
154,8278059
154,4874919
154,1569659
154,3437769
154,3528406
154,4077285
154,3327305
154,1390481
154,2976411
154,3685170
155,0015955
155,1913189
155,5980438
155,0023844
155,1402338
155,8167037
155,8558207
155,2586466
155,3881036
155,1637556
155,1582625
155,5646684
155,5731144
155,9642593
155,3068612
155,4727122
155,5315022
155,7071191
155,3168731
155,7334491
155,3512170
157,2900759
157,4654418
157,1244398
157,3433978
157,1006877
157,5150916
157,1244396
157,1764035
157,1748535
157,5195384
157,2018004
157,9656953
157,6012823
157,6182292
157,3173872
157,6841662
157,1007592
157,1578451
136,8451841
137,5259159
137,8083728
137,5009614
137,1796552
137,0338827
138,8410688
138,3604707
138,3670872
138,7437741
138,4340710
138,3602820
140,7477469
140,7017319
140,8242037
140,9709777
140,1751375
140,8432645
140,1812355
140,6308144
140,0656533
140,7477952
140,1059591
140,8432901
141,3645828
141,8638918
141,4885786
141,4482974
141,3733114
141,4093453
141,3892263
141,7272623
141,4162082
141,6269041
141,8639101
141,1367340
142,6479467
142,5388265
142,5384735
142,5334055
142,5384944
142,5383114
142,5701064
142,5781602
142,5336432
142,5383961
142,9296570
144,4068869
144,4067319
144,1426999
144,8232878
144,7270896
144,1122275
144,8421015
144,7816305
144,4460212
144,5851732
144,8050712
144,9028320
145,1571309
145,4415639
145,4413468
145,5482107
145,1180587
145,8961097
145,4241777
145,8009616
145,5368744
145,6074923
145,1003871
145,5482180
145,4841840
147,5673349
147,1368819
147,2465278
147,5391814
147,7554524
147,8605132
147,1369020
148,4010249
148,1199468
148,4251898
148,1433987
148,8926625
148,1509855
148,9785214
148,3887313
148,7279083
148,3882652
148,3881042
148,4901942
148,3886161
148,7908781
148,3881300
150,4266969
150,1050079
150,1711107
150,4269276
150,8529466
150,1709955
150,6494772
151,2587799
151,1900589
151,3719408
151,3302978
151,5287687
151,5083007
151,4451697
151,1120087
151,0019716
151,3132976
151,6331556
151,9323486
151,8915026
151,0594458
151,4959795
151,1055325
151,0430455
151,3638975
137,1260317
137,8253107
137,4866226
137,4640656
137,1260315
137,9787451
138,3654529
138,9728609
138,3656058
138,3817088
138,1705628
138,3603938
138,3699586
138,7655536
138,0509965
138,5671185
138,3654425
138,7133115
138,4991544
138,3670454
138,7792373
138,9287223
138,3105163
138,1818812
138,3603771
138,4237790
138,5724720
140,6403659
140,6308908
140,7477397
140,7713996
140,5607764
140,7394142
140,1161482
140,8526631
140,7713521
140,8080890
140,0523107
141,5135629
141,1602889
141,4886378
141,5262208
141,7854167
141,6570575
141,3646535
141,9213875
141,1601655
141,1040804
141,8198503
141,0982837
141,1176463
141,4652773
141,2384742
141,3233891
141,5206611
141,6903911
141,1802391
141,4792690
141,0913404
141,3300740
142,9777718
142,0629376
142,6055484
142,0510627
142,5385691
142,5384080
142,7022900
144,6689968
144,3962788
144,0396559
144,3966714
144,4256984
144,5360883
144,7336923
144,7130082
144,8125762
144,4893841
144,3963331
145,4792299
145,4405599
145,1770207
145,7153676
145,4407086
145,1180235
145,0742455
145,4403945
145,4403124
145,1570693
145,5963373
147,4969618
147,7564168
147,9749278
147,4884607
147,5575347
147,4684806
147,1772816
147,5390085
147,5616685
147,4707773
147,4160002
147,6215481
148,6591979
148,7634189
148,0389359
148,3884645
148,8209255
148,3880343
148,4765683
148,4053523
148,4766352
148,4040372
148,8926662
148,3993471
148,7908021
148,1797400
148,4083020
150,7749929
150,4069355
150,3627755
137,9345757
137,0435669
137,8517086
137,1216616
137,1507185
137,7606144
137,4227293
137,3804882
137,1259641
137,6375910
137,1364870
138,3817509
138,3603967
138,3698206
138,8453896
138,5178474
138,0754641
138,3698113
138,6107633
138,7346961
138,3735571
140,8243047
140,8442957
140,8242367
140,8442956
140,8243905
140,6608724
140,8973643
140,1362522
140,8780111
140,8243011
140,8613011
140,7181570
141,3837918
141,0429080
141,5726627
141,8010237
141,1176476
141,7397035
141,1176425
141,8023355
141,0982837
141,3068283
141,3837963
141,4924862
141,8297071
141,1366870
142,5336809
142,6637708
142,8407868
142,2853617
142,7022037
142,7184656
142,7755545
142,5385763
142,5384873
142,5975323
142,9296062
142,5385582
142,5382772
142,1195850
142,1265000
144,4089769
144,3969797
144,4259247
144,8422287
144,0556639
145,1580588
145,3069638
145,1180547
145,4402787
145,1180236
145,1180006
145,1179986
145,1571485
145,0342045
145,1004464
145,4581773
145,1580493
145,6470733
145,1580872
145,7657992
145,7948392
145,4404702
145,6042361
145,4677090
145,8226840
147,1772799
147,3396096
147,8820105
147,9541743
147,1841193
147,4700803
147,1218432
147,2717941
147,7127750
148,4465209
148,4549939
148,0148789
148,9785217
148,8314197
148,5099556
148,3881975
148,1643785
148,1509835
148,1797394
148,3937623
148,7141570
148,3936860
148,7908960
150,4269525
150,1710785
150,6007214
150,4069071
150,8963431
150,3058451
150,4775660
151,9795979
151,2890269
137,8735182
137,1124432
138,7583019
138,6912928
138,4679207
138,3652406
138,4047926
138,6304213
138,8101193
138,3670342
138,7583210
138,3940190
140,7246868
140,8243067
140,8442977
140,8243025
140,1751284
140,6397623
140,6350061
141,9527899
141,3194108
141,4027768
141,1801688
141,6939517
141,8207937
141,3663835
141,3731474
141,9721424
141,4162743
141,1758013
141,3346423
141,7846522
141,3731332
141,3928592
141,6063851
141,1040431
141,5972570
141,3838190
142,1089959
142,9777609
142,9030149
142,6379027
142,0962067
142,9120545
142,6209975
142,5387654
142,7022804
142,7250283
142,7023153
142,5336742
142,5335532
142,7754640
144,4892429
144,0987898
144,8420879
144,8006278
144,1150306
144,4089735
144,3967505
144,4260875
144,5360265
144,4087444
144,8420003
144,1811593
144,3968102
144,3962911
145,6879469
145,5721589
145,1180768
145,8730668
145,4415978
145,1180177
145,8009667
145,5305757
145,4403896
145,4403816
145,1571745
145,5482714
145,4403264
145,6253151
145,1580500
145,8961690
145,4410830
145,9508130
147,8192803
147,5096091
147,5664261
148,7054669
148,1200189
148,6391678
148,4665988
148,3515108
148,8573287
148,5723237
148,1510197
148,7873176
148,7909706
148,3937325
148,3886584
148,3881404
148,8077022
148,4040372
148,4624942
148,4255930
148,6051330
150,4956386
150,1419456
150,4267283
150,1710523
150,1419990
151,0273599
151,6257789
151,1975928
151,3273168
151,2508198
151,7462007
151,2860647
151,5454257
151,1550607
112,3809619
112,9573778
112,2736097
112,3811857
112,2231426
112,2732375
112,4383782
112,6175702
112,2731952
112,0144914
112,2737761
112,6337741
112,4173980
114,5641129
114,9800019
114,3725817
114,1155905
114,5136974
114,2779592
114,4180700
118,3786919
118,2865089
118,1456568
118,3453398
118,3453078
118,2945238
118,2877467
118,2986176
118,2863006
118,4102766
118,2591775
118,1683945
118,6257115
118,4643424
118,2870503
118,2869633
118,4931353
118,4721113
118,4196452
118,0390728
118,7159181
118,0634715
118,3560240
119,9229955
119,9229265
119,8796164
119,5381654
119,9229752
120,6959029
120,7621798
120,3443857
120,3076336
120,6985762
120,3933512
120,5072781
120,8117371
120,1806351
120,7376760
120,8851430
121,8289599
121,8520757
121,2589446
121,7284925
121,2586470
122,3130827
122,8708437
122,7751946
122,8910816
122,6547644
122,1821972
122,1612652
122,3131091
122,1613041
122,1315500
123,5876009
123,2852688
123,2934788
123,3100937
123,9254576
123,4720906
123,4194495
123,2855965
123,5213235
123,3903235
123,8785724
123,4719634
123,3100872
123,7663561
123,1421590
124,5039579
124,9642267
124,4724766
124,8554715
124,3115085
124,7804205
124,2991612
124,2989580
124,1056720
124,5636090
127,3859778
127,4395956
127,1674266
127,8072965
127,4394051
127,6582901
128,4275569
128,6184568
128,8579508
128,0157085
128,6616788
128,4272097
128,4288386
128,4873916
128,8775405
128,1401273
128,4288292
128,6679392
128,4375952
128,9559392
124,3117675
124,8293784
124,0563525
124,2950791
124,1626771
127,6582068
127,4754528
127,8845298
127,8536967
127,6721127
127,1013817
127,3859446
127,4757676
127,4175535
127,3858135
127,6000355
127,9076804
127,4243044
127,7632684
127,1674312
127,4394981
127,8536011
127,7831551
128,8163659
128,3958109
128,0529492
128,4376898
128,1471748
128,8519168
128,9796816
128,8801006
128,4301535
128,9797524
128,4626474
128,6679551
128,4477501
128,4448660
128,0719300
130,9056459
130,3515559
130,3514939
130,1875328
130,2533668
130,7794577
130,9560087
130,1039527
130,0015548
130,4832695
130,3627875
130,4647034
130,0003574
130,4829673
130,5281362
130,2116612
130,1595851
130,2992601
130,3040681
130,8139321
130,6504101
130,1878350
130,1852160
130,2328280
130,1712980
131,3210209
131,3954558
131,0007616
131,3216673
131,3265270
132,3578539
132,1552509
132,5742659
132,9205218
132,2809257
132,8807157
132,8300697
132,3066426
132,2810845
132,7578363
132,5422703
132,8300232
132,4479531
132,8153510
133,8408619
133,2608159
133,2089065
133,2533824
133,7310494
133,7310392
133,6986401
133,4151731
133,3661290
133,8923990
133,9616240
133,4813020
134,5051859
134,8266628
134,6645797
134,1634596
134,8988435
134,3744574
134,9242244
134,8266820
134,4156030
134,8500900
136,2600458
136,2349416
136,3229066
136,3378475
136,1488034
136,4547414
136,8218423
136,8669292
136,2376701
136,9105801
136,5559890
137,0832190
137,9063888
137,8517257
137,3803697
140,2608065
140,1812352
140,6954241
140,8526261
140,6403620
141,3891889
141,3777829
141,6465349
141,6257129
141,8638779
141,8164818
141,5660338
141,3663556
141,4472955
141,0955342
141,8087012
141,4035372
141,1321112
141,1835691
141,3837830
142,6058099
142,4337339
142,4834099
142,9284138
142,9050247
142,1418696
142,2507175
142,5334514
142,5384033
142,6637903
142,7641901
144,9028979
144,7592608
144,8714488
144,0352279
144,4768037
144,0352276
144,5361207
144,0352274
144,0457458
144,6277265
144,3965965
144,0713551
144,4893314
144,4259364
144,7800954
144,6448323
144,1811733
144,3010273
144,0137707
144,4066490
144,6238340
145,8960939
145,0742794
145,1180228
145,4408357
145,7656125
145,6074484
145,1180383
145,5963753
145,8226083
145,4407793
145,9508412
145,7777950
145,4650760
147,5965709
147,4684008
147,8605127
147,5673314
147,8820183
147,4684801
147,9053281
147,7178800
148,5099759
148,6391128
148,4393187
148,3887007
148,4624537
148,3884496
148,8459586
148,4254266
148,8926676
148,4392505
148,8315465
148,4009365
148,7735044
148,1509624
148,1797403
148,1797393
148,0148121
148,8573091
148,3936571
148,3446000
150,8024428
150,1710407
150,5056374
150,1710924
151,5487479
151,2375259
151,1869089
151,8060089
151,1948689
151,4034059
151,0387292
151,3068318
151,0133985
151,3751178
151,2830088
151,0543482
151,3719478
151,2317358
151,1387957
151,4451697
151,4037287
151,2920197
151,4909526
151,8599385
151,1985185
151,4861465
151,9281671
151,0332615
151,1647761
151,2318051
151,1313661
151,3768210
151,0273701
151,4812420
152,4555297
152,4163403
152,8431691
152,6560560
153,3457548
153,1666526
153,3759644
153,2902312
153,8031921
153,4653270
153,2526490
154,7981557
154,3656626
154,3445655
154,3434915
154,4367813
154,6167872
154,8538972
154,4729712
154,0000506
155,0611885
155,4845698
155,2532658
155,8255557
155,2003867
155,5102506
155,3978005
155,8167734
155,4647143
155,2326453
155,6207603
155,2888232
155,1271472
155,6366732
155,9782151
155,3170920
155,3931010
157,0305497
157,4869859
157,0009604
157,1846739
157,0016754
157,9150757
157,4837427
157,6182596
157,1006926
157,3782515
157,9339685
157,7259752
157,0305514
157,0706113
157,8788880
157,0305502
157,0305202
158,0428780
158,6473846
158,5315146
158,0314349
158,3176074
158,1425373
158,9327522
158,7572690
158,2936080
159,6383789
159,4962919
159,6160239
159,9629559
159,1200379
159,3894038
159,5075198
159,3027947
159,6627886
159,1614616
159,9294975
159,4660505
159,1614645
159,4958574
159,6601574
159,8071512
159,4128152
159,7952000
159,9628270
159,1605070
160,3170719
160,8119858
160,5190846
160,8628614
160,1790733
160,1617043
160,2913432
160,7907932
160,0240116
160,1225351
160,8306320
161,7862838
161,0254284
161,0008081
161,1702288
161,6690437
161,3628967
161,4013127
161,0974669
161,2747466
161,9079645
161,2970265
161,1644275
161,6715835
161,2907844
161,0147538
161,3518121
161,4898720
150,5057294
150,9112374
150,0200134
150,1522581
150,5058970
151,2744879
151,1518509
151,3200309
151,1585728
151,1546288
151,1469767
151,9107747
151,7692276
151,1578446
151,9677726
151,8048916
151,0594458
151,0430555
151,3343925
151,5825705
151,1623495
151,1555164
151,7128274
151,2909804
151,2072853
151,7151073
151,5326203
151,2508303
151,5078692
151,8061312
151,4522952
151,7312312
151,0527212
151,9216661
151,9503811
151,3768180
151,0012005
152,4734557
152,3253622
152,7847241
152,5727981
153,6226258
153,4156247
153,8608263
153,9673482
153,1567892
153,6299251
154,6293779
154,2531145
154,9717365
154,9682572
154,3384361
154,2913721
155,7648859
155,2320139
155,7071778
155,1867288
155,9782827
155,3429617
155,3801596
155,2664865
155,3849755
155,6920075
155,1865514
155,1850114
155,8924184
155,0020375
155,7976322
155,5603800
155,4003460
157,8120259
157,9105988
157,5677787
157,3457997
157,1939497
157,7835767
157,0305271
157,9105197
157,3001057
157,1244736
157,1244386
157,4123036
157,8514386
157,4729775
157,4837234
157,2327724
157,4539253
157,0305229
157,0622228
157,3528581
157,0022093
157,0012060
157,3256960
157,4554870
158,4507639
158,6056286
158,0453657
158,2847495
158,8863423
158,8337022
158,8023901
158,8011191
158,9608181
159,1042849
159,2590957
159,1768097
159,6108767
159,4600757
159,1857596
159,5991095
159,4584164
159,2620032
159,0195709
159,6648840
159,6119510
159,5601270
160,4295555
160,9737153
160,6029383
148,3884994
148,8033504
148,7873113
148,4765432
148,6051191
148,5742211
148,3881540
148,4100760
150,1709798
150,5058796
150,4776095
150,1709975
150,4675374
150,0586145
150,4378932
150,4776291
151,2587799
151,9794198
151,2394028
151,1381688
151,7568608
151,1241908
151,5233658
151,0430478
151,9677967
151,2269396
151,4868566
151,5326906
151,8188985
151,1855895
151,9217725
151,6688484
151,2076044
151,6367964
151,0597538
151,4971963
151,4843153
151,4868052
151,3166582
151,5325922
151,9676201
151,1858151
151,8344451
151,3606651
151,1387960
151,0014061
151,2313810
151,0000255
152,1566703
152,8458001
152,4482060
153,4653358
153,3990147
153,9250627
153,4523826
153,2587895
153,3159905
153,3610004
153,3732482
153,0857007
154,8989809
154,7781048
154,1571364
154,8882232
154,1984911
154,5254981
154,5677380
155,1874909
155,3932489
155,6117659
155,1612849
155,3584638
155,1681288
155,3155498
155,4110058
155,2369247
155,8356007
155,2851167
155,2126785
155,6208425
155,2605814
155,3167023
155,3041942
155,0024196
155,0001933
155,0001932
155,8891720
155,0000168
157,4584558
157,5677208
157,0008296
157,4368177
157,4035266
157,4603146
157,3173515
157,1244395
157,0622354
157,3619445
157,1846734
157,6012914
157,1763613
157,1454933
157,1846733
157,1763912
157,1990291
157,0305318
157,1919901
157,4122870
157,1917920
157,8201770
158,1113599
158,6902949
158,9339888
158,4110805
158,6262633
158,4362421
158,3914871
158,0540702
158,1113680
151,3505177
151,1578086
151,1055806
151,4638006
151,2528986
151,3516416
151,0331954
151,4723754
151,1546453
151,5325503
151,3302022
151,5767181
151,4451381
151,2050101
151,5991710
151,7463860
151,7413570
152,4480078
152,7671104
152,7308972
152,3305042
152,7760251
153,3158137
153,5357947
153,3455587
153,7449986
153,2390305
153,9757815
153,1749515
153,4313692
153,2598110
153,7934730
154,2372798
154,0885581
154,6606607
154,4502617
154,4569394
154,6207273
154,8258862
154,0745723
154,2034242
154,6011332
154,5884781
154,4874151
154,4727501
155,1387529
155,3350929
155,3489178
155,1680866
155,3614286
155,2000556
155,2916205
155,4970204
155,2332594
155,6023844
155,0017407
155,2894873
155,1589173
155,0020351
155,1535352
155,8291281
155,2357861
155,6203791
155,7900700
157,0021970
157,1764079
157,8120737
157,1006877
157,3529136
157,3620456
157,2616486
157,3226945
157,1764043
157,1764051
157,5828541
158,4994828
158,0401686
158,2026478
158,7982797
158,0951676
158,0428871
158,4995055
158,4625663
158,8417293
158,3807953
158,8297271
159,0430498
159,5556019
159,1200508
159,2386037
159,6628307
159,1692875
159,1580034
159,7942214
159,1042004
159,1200963
159,5076631
159,7766511
159,6194160
159,8625700
159,7125470
159,1614780
160,8640379
160,1416368
160,4102558
160,8599247
160,5603037
160,2573126
160,1554335
160,0318942
160,8119374
161,6906799
161,8497328
161,3257528
161,0055793
161,3068647
161,1549757
161,6206487
161,1949296
151,8060695
151,1548335
151,7128955
151,3389494
151,1977613
151,4959343
151,1241873
151,7901052
151,1776911
151,0011111
151,8157790
151,3150870
151,2313050
152,3177619
152,0982664
152,0982256
152,5660185
152,8431785
153,3016629
153,0562174
153,2911227
153,3609745
153,8609713
153,8201643
153,6299591
154,0020893
154,0746386
154,3636768
154,3148396
154,3183115
154,5331784
154,1770990
154,4136910
155,9280809
155,0024897
155,5265858
155,8625268
155,7334607
155,2594606
155,1387786
155,7070746
155,4116846
155,1680485
155,6166095
155,3055315
155,0273448
155,4879354
155,6868133
155,2326453
155,4112423
155,7648812
155,4135892
155,4811702
155,8790221
155,6217581
155,4844680
155,5603470
157,2015029
157,5823808
157,5677447
157,1763927
157,1763926
157,4459115
157,9251155
157,8634745
157,1517644
157,3334302
157,8409332
157,0022090
157,4809340
158,4508889
158,0857884
158,9608507
158,1921686
158,3305086
158,3892474
158,6252224
158,0454044
158,1425943
158,6903481
158,3305200
159,1580769
159,0679093
159,0032922
159,2916039
159,5601289
159,8254858
159,3249628
159,2267507
159,1833637
159,0841565
159,0430460
159,1767865
159,4826275
159,6187384
159,8264114
159,4130554
159,1209493
159,9629632
159,3441691
159,2338121
159,0279409
159,1582110
159,9239520
159,1201260
160,4919379
160,9560358
160,2533438
160,5200268
160,4589757
160,6193356
160,0918169
160,3373346
160,3153125
160,2038885
160,1615874
160,6224333
160,3692730
160,2586280
138,4075641
138,3654401
138,0362307
138,6913770
140,8855359
140,8081607
140,8855495
140,6329485
140,4023744
140,6655593
140,8242463
140,1613783
140,8612273
140,8242752
140,6407562
140,6436071
141,8087719
141,5078589
141,1801819
141,6335568
141,5222718
141,0125575
141,9720427
141,1835695
141,1320895
141,3600595
141,4480924
141,6774374
141,1835724
141,3777473
141,5222923
141,7200713
141,8199172
141,1366792
141,8251241
141,3517381
141,9213180
142,5662049
142,6802748
142,0962378
142,5335717
142,0511057
142,7912435
